id,repeatProbability
696153963,0
696154998,0
696159994,0
696163032,0
696169370,0
696177735,0
696178964,0
696183754,0
696186480,0
696189957,0
696195923,0
696198040,0
696200146,0
696200918,0
696201386,0
696206477,0
696207995,0
696208682,0
696218372,0
696221146,0
696222078,0
696231164,0
696232216,0
696236382,0
696238383,0
696246776,0
696248577,0
696249885,0
696253119,0
696253547,0
696257797,0
696260045,0
696264205,0
696266331,0
696266475,0
696267834,0
696273690,0
696285707,0
696287521,0
696288370,0
696289021,0
696292905,0
696293283,0
696293718,0
696293966,0
696296800,0
696301314,0
696304694,0
696306469,0
696306471,0
696309910,0
696310987,0
696311572,0
696319805,0
696325784,0
696325882,0
696328429,0
696335315,0
696349052,0
696353349,0
696354170,0
696355458,0
696367283,0
696371870,0
696373607,0
696379170,0
696391818,0
696397112,0
696399405,0
696399666,0
696404768,0
696406026,0
696407433,0
696409678,0
696416295,0
696420147,0
696427426,0
696427441,0
696436487,0
696438347,0
696440161,0
696447150,0
696447690,0
696447786,0
696455004,0
696456119,0
696464805,0
696464810,0
696474474,0
696485641,0
696488893,0
696489448,0
696503722,0
696513818,0
696515359,0
696521494,0
696525751,0
696529381,0
696538392,0
696548174,0
696553236,0
696553744,0
696554175,0
696560378,0
696561387,0
696570502,0
696571585,0
696573115,0
696575029,0
696577906,0
696580040,0
696612527,0
696620414,0
696624998,0
696626199,0
696628731,0
696640946,0
696646919,0
696649559,0
696652455,0
696659164,0
696660464,0
696666211,0
696677079,0
696677701,0
696678543,0
696688323,0
696689395,0
696700075,0
696708680,0
696716355,0
696723228,0
696723443,0
696727123,0
696730237,0
696736693,0
696738670,0
696738830,0
696742955,0
696743882,0
696744066,0
696744118,0
696749208,0
696756336,0
696761691,0
696762020,0
696767694,0
696768389,0
696771226,0
696774403,0
696776137,0
696777254,0
696781750,0
696783994,0
696786742,0
696792199,0
696804265,0
696807526,0
696807640,0
696807836,0
696817749,0
696821476,0
696822663,0
696825960,0
696827839,0
696845858,0
696856086,0
696861977,0
696865712,0
696866661,0
696883098,0
696892465,0
696892640,0
696896256,0
696909642,0
696910700,0
696911641,0
696912712,0
696912847,0
696917871,0
696932832,0
696939937,0
696957993,0
696960392,0
696964427,0
696964526,0
696968113,0
696980402,0
696981596,0
696982326,0
696985233,0
696995936,0
696999546,0
697009433,0
697011822,0
697015239,0
697019647,0
697026334,0
697026971,0
697028429,0
697034364,0
697036502,0
697037062,0
697050363,0
697051457,0
697056750,0
697057409,0
697081951,0
697082875,0
697084315,0
697087594,0
697090068,0
697093026,0
697094520,0
697104401,0
697105512,0
697112279,0
697113134,0
697121593,0
697124137,0
697131550,0
697147977,0
697161503,0
697175103,0
697176693,0
697176931,0
697177209,0
697188959,0
697190168,0
697194484,0
697200574,0
697209284,0
697217239,0
697221667,0
697261003,0
697263279,0
697264099,0
697264986,0
697266481,0
697270569,0
697273726,0
697280118,0
697285577,0
697289151,0
697290066,0
697291126,0
697292876,0
697293488,0
697307323,0
697314302,0
697321272,0
697322253,0
697325965,0
697333741,0
697335621,0
697339224,0
697349692,0
697354711,0
697357330,0
697360058,0
697362986,0
697371685,0
697377052,0
697377758,0
697389242,0
697395516,0
697421903,0
697430634,0
697431874,0
697433011,0
697437897,0
697439871,0
697443473,0
697458608,0
697460135,0
697464340,0
697465393,0
697486234,0
697519953,0
697528380,0
697531263,0
697545259,0
697548256,0
697572998,0
697576305,0
697577417,0
697588443,0
697593069,0
697595747,0
697599187,0
697605461,0
697611549,0
697653196,0
697655116,0
697663574,0
697669019,0
697681113,0
697684016,0
697687329,0
697693455,0
697698345,0
697708104,0
697709515,0
697711670,0
697751590,0
697755300,0
697766686,0
697768423,0
697778610,0
697790361,0
697794451,0
697805239,0
697819651,0
697827974,0
697835445,0
697842258,0
697845617,0
697850516,0
697856799,0
697873347,0
697878386,0
697885108,0
697885578,0
697890422,0
697890808,0
697892094,0
697895732,0
697902851,0
697915852,0
697917872,0
697923656,0
697929536,0
697935151,0
697948507,0
697961698,0
697963293,0
697967371,0
697970293,0
697973451,0
697974617,0
697975507,0
697975859,0
697979296,0
697981232,0
697997784,0
698000200,0
698002041,0
698032304,0
698036205,0
698036551,0
698046235,0
698047540,0
698057549,0
698061060,0
698068837,0
698075226,0
698083909,0
698086070,0
698090175,0
698090958,0
698116007,0
698120252,0
698120843,0
698128574,0
698146130,0
698147237,0
698148199,0
698158568,0
698166756,0
698173640,0
698175362,0
698184045,0
698194084,0
698196905,0
698197618,0
698214967,0
698217846,0
698220485,0
698231698,0
698235282,0
698237429,0
698255523,0
698269520,0
698270141,0
698270997,0
698278244,0
698280292,0
698280778,0
698283188,0
698289245,0
698289488,0
698294862,0
698307432,0
698309769,0
698325468,0
698333524,0
698345943,0
698347828,0
698358578,0
698368089,0
698381519,0
698382600,0
698384237,0
698412222,0
698413852,0
698421494,0
698429731,0
698440071,0
698441662,0
698452195,0
698456113,0
698459015,0
698498759,0
698521519,0
698537443,0
698549079,0
698550568,0
698590024,0
698591717,0
698605641,0
698615896,0
698619439,0
698668666,0
698670983,0
698673528,0
698673681,0
698679841,0
698711506,0
698715677,0
698716733,0
698734032,0
698738712,0
698753432,0
698756067,0
698757919,0
698787902,0
698799438,0
698804689,0
698812886,0
698814746,0
698815130,0
698838101,0
698855818,0
698856044,0
698856373,0
698861514,0
698863021,0
698865925,0
698869016,0
698880862,0
698900315,0
698902183,0
698903928,0
698911147,0
698913447,0
698925899,0
698942013,0
698949247,0
698955011,0
698959337,0
698961335,0
698973820,0
698985450,0
698991621,0
699000500,0
699004709,0
699012731,0
699013145,0
699023567,0
699032401,0
699033456,0
699040322,0
699042726,0
699061830,0
699075495,0
699085816,0
699095396,0
699095658,0
699100321,0
699107994,0
699111972,0
699114070,0
699115415,0
699116874,0
699127282,0
699152267,0
699161321,0
699161931,0
699166503,0
699182454,0
699192028,0
699193931,0
699197858,0
699208077,0
699209922,0
699236755,0
699238218,0
699240150,0
699268785,0
699277035,0
699291607,0
699309901,0
699311401,0
699315344,0
699328172,0
699332984,0
699335769,0
699345854,0
699355734,0
699361008,0
699370355,0
699372981,0
699387475,0
699387996,0
699390055,0
699394471,0
699400057,0
699410522,0
699422932,0
699438228,0
699439392,0
699441796,0
699452206,0
699456306,0
699457190,0
699461598,0
699462081,0
699470382,0
699471547,0
699491902,0
699492393,0
699510214,0
699521706,0
699524643,0
699526311,0
699529725,0
699532346,0
699553894,0
699556251,0
699587486,0
699589399,0
699595898,0
699609434,0
699613700,0
699651267,0
699651467,0
699660678,0
699667390,0
699667938,0
699677238,0
699681238,0
699684953,0
699704553,0
699706490,0
699716710,0
699717197,0
699720002,0
699725770,0
699731674,0
699737898,0
699742075,0
699759842,0
699763465,0
699764571,0
699764656,0
699767598,0
699775232,0
699783073,0
699793153,0
699795859,0
699797076,0
699802331,0
699808784,0
699817693,0
699823478,0
699831526,0
699833151,0
699841195,0
699844052,0
699847079,0
699868997,0
699872726,0
699885665,0
699886822,0
699891353,0
699891932,0
699892146,0
699895316,0
699903292,0
699914067,0
699919063,0
699919407,0
699933000,0
699945342,0
699960990,0
699964267,0
699967421,0
700002609,0
700014098,0
700015515,0
700020098,0
700020405,0
700020682,0
700020853,0
700026559,0
700032731,0
700032816,0
700033335,0
700035627,0
700044789,0
700051909,0
700065148,0
700094120,0
700095447,0
700095890,0
700097488,0
700100076,0
700108250,0
700117049,0
700130755,0
700136273,0
700136326,0
700147263,0
700157484,0
700164227,0
700166111,0
700168070,0
700171534,0
700176123,0
700177249,0
700178108,0
700182195,0
700186318,0
700190148,0
700195384,0
700211802,0
700222124,0
700224188,0
700243795,0
700245804,0
700250067,0
700254421,0
700256264,0
700270433,0
700275289,0
700278516,0
700286099,0
700286451,0
700286609,0
700296166,0
700299646,0
700318204,0
700327753,0
700329034,0
700331581,0
700332885,0
700335006,0
700337865,0
700344255,0
700355133,0
700363394,0
700367082,0
700376679,0
700377251,0
700381832,0
700399039,0
700410015,0
700414660,0
700416173,0
700425431,0
700427145,0
700438464,0
700439229,0
700441013,0
700451709,0
700471044,0
700485547,0
700491696,0
700497076,0
700509129,0
700527614,0
700532087,0
700585054,0
700585079,0
700585702,0
700590069,0
700595937,0
700605981,0
700618470,0
700625239,0
700631956,0
700633038,0
700634854,0
700646838,0
700667600,0
700668162,0
700684036,0
700686251,0
700687550,0
700693253,0
700699094,0
700704164,0
700724636,0
700757385,0
700768912,0
700785113,0
700786415,0
700811575,0
700812125,0
700819364,0
700826527,0
700830190,0
700835217,0
700858677,0
700876501,0
700888046,0
700891061,0
700898794,0
700909166,0
700911133,0
700918686,0
700918971,0
700925570,0
700928578,0
700930819,0
700932500,0
700949973,0
700952308,0
700953019,0
700955005,0
700957654,0
700965189,0
700976579,0
700979000,0
700980790,0
700987430,0
700999639,0
701000001,0
701002145,0
701004978,0
701019832,0
701023727,0
701030345,0
701031316,0
701035757,0
701041017,0
701053235,0
701058381,0
701062607,0
701064332,0
701071321,0
701074967,0
701084072,0
701086772,0
701100480,0
701105666,0
701106968,0
701116076,0
701117766,0
701129855,0
701130648,0
701136935,0
701142247,0
701146797,0
701160827,0
701176455,0
701181185,0
701187301,0
701189349,0
701201501,0
701204114,0
701206114,0
701209123,0
701209949,0
701218287,0
701219565,0
701222157,0
701222762,0
701223013,0
701239838,0
701240278,0
701257546,0
701259503,0
701260064,0
701266923,0
701270616,0
701272094,0
701284113,0
701286894,0
701291973,0
701298023,0
701302262,0
701308404,0
701313466,0
701321925,0
701326962,0
701335957,0
701349692,0
701360325,0
701361798,0
701373547,0
701374867,0
701375928,0
701397372,0
701403272,0
701404306,0
701407891,0
701411766,0
701416020,0
701423896,0
701427347,0
701435131,0
701441143,0
701441989,0
701442413,0
701444738,0
701447228,0
701449753,0
701450171,0
701450840,0
701454948,0
701455240,0
701457549,0
701460962,0
701461432,0
701461866,0
701467383,0
701468475,0
701468638,0
701469801,0
701470032,0
701474719,0
701479323,0
701486747,0
701492759,0
701500906,0
701501507,0
701504461,0
701529065,0
701532519,0
701535284,0
701541861,0
701544960,0
701545302,0
701549250,0
701558397,0
701558574,0
701563133,0
701566414,0
701575594,0
701584245,0
701584728,0
701598414,0
701612592,0
701623903,0
701629546,0
701629905,0
701631831,0
701637029,0
701646349,0
701651974,0
701655785,0
701667379,0
701671246,0
701674748,0
701681851,0
701689360,0
701696831,0
701708413,0
701710980,0
701711607,0
701712049,0
701723942,0
701724566,0
701740210,0
701741796,0
701759267,0
701761000,0
701774023,0
701777729,0
701780872,0
701781915,0
701787933,0
701788231,0
701792025,0
701797920,0
701803459,0
701806017,0
701810436,0
701823793,0
701824082,0
701829963,0
701834239,0
701837836,0
701839163,0
701848064,0
701848079,0
701848885,0
701853145,0
701860203,0
701869468,0
701871247,0
701873045,0
701876284,0
701877339,0
701890301,0
701900579,0
701904902,0
701925652,0
701928955,0
701931487,0
701941082,0
701943252,0
701951301,0
701951412,0
701952380,0
701956653,0
701956705,0
701964479,0
701979093,0
702017813,0
702022349,0
702033372,0
702038156,0
702048722,0
702067865,0
702068059,0
702075187,0
702100233,0
702107488,0
702113680,0
702114511,0
702126413,0
702130588,0
702135382,0
702139447,0
702142574,0
702146422,0
702152208,0
702163168,0
702163675,0
702166199,0
702167645,0
702183401,0
702195401,0
702197377,0
702200180,0
702210540,0
702211956,0
702227328,0
702232334,0
702238421,0
702245549,0
702251502,0
702253514,0
702256679,0
702259052,0
702259254,0
702262295,0
702264357,0
702295045,0
702299910,0
702308037,0
702316656,0
702318755,0
702332536,0
702357579,0
702359817,0
702370347,0
702372814,0
702389379,0
702405266,0
702411362,0
702411788,0
702415121,0
702423426,0
702425267,0
702433664,0
702434466,0
702437809,0
702444912,0
702448806,0
702449809,0
702463902,0
702464437,0
702468684,0
702471309,0
702481414,0
702492505,0
702503576,0
702509969,0
702510156,0
702511211,0
702525453,0
702538790,0
702551166,0
702568673,0
702580052,0
702590767,0
702590772,0
702592545,0
702597524,0
702601765,0
702605894,0
702608737,0
702613667,0
702624554,0
702628823,0
702630657,0
702646639,0
702647446,0
702649696,0
702670582,0
702676911,0
702708568,0
702722166,0
702723391,0
702747101,0
702769951,0
702782092,0
702806571,0
702829197,0
702839092,0
702860815,0
702879257,0
702891827,0
702903093,0
702903544,0
702904154,0
702911635,0
702923471,0
702924710,0
702938983,0
702940380,0
702946052,0
702951088,0
702962008,0
702965497,0
702976338,0
702982645,0
703005468,0
703005998,0
703013486,0
703014038,0
703017237,0
703020766,0
703022183,0
703026857,0
703033884,0
703034556,0
703040741,0
703045934,0
703049589,0
703050626,0
703052579,0
703052738,0
703054935,0
703059760,0
703072683,0
703108269,0
703110083,0
703110597,0
703115517,0
703115681,0
703116545,0
703118390,0
703122941,0
703128034,0
703149230,0
703150123,0
703160936,0
703164817,0
703165199,0
703176340,0
703176633,0
703194277,0
703197037,0
703211667,0
703213338,0
703231392,0
703233621,0
703237829,0
703239706,0
703241452,0
703244272,0
703246273,0
703246919,0
703251691,0
703256447,0
703262708,0
703271611,0
703279480,0
703285150,0
703290191,0
703302330,0
703307080,0
703307466,0
703315260,0
703322013,0
703329491,0
703332870,0
703335764,0
703348916,0
703357426,0
703384085,0
703388104,0
703392134,0
703400198,0
703402447,0
703402598,0
703405353,0
703409765,0
703422285,0
703424534,0
703425790,0
703440124,0
703444589,0
703449371,0
703455446,0
703465893,0
703475923,0
703482117,0
703488508,0
703503294,0
703509084,0
703515682,0
703521578,0
703525857,0
703533996,0
703539045,0
703555481,0
703557886,0
703564014,0
703568710,0
703569614,0
703569996,0
703574237,0
703574849,0
703579283,0
703579643,0
703583410,0
703583440,0
703586961,0
703587669,0
703595010,0
703597454,0
703605937,0
703608204,0
703617928,0
703618051,0
703624070,0
703624945,0
703635450,0
703638478,0
703647051,0
703648022,0
703650973,0
703657698,0
703667128,0
703675806,0
703679524,0
703688714,0
703689301,0
703690484,0
703690694,0
703698111,0
703698549,0
703702329,0
703710976,0
703712674,0
703715206,0
703717969,0
703720588,0
703725796,0
703740946,0
703767962,0
703772890,0
703777299,0
703779841,0
703795271,0
703797723,0
703798921,0
703806825,0
703810284,0
703811589,0
703813455,0
703826035,0
703835031,0
703844921,0
703849022,0
703860368,0
703864496,0
703874983,0
703890491,0
703893848,0
703902064,0
703905331,0
703910506,0
703912393,0
703913681,0
703917573,0
703920368,0
703920767,0
703925408,0
703926255,0
703927853,0
703953666,0
703958505,0
703958770,0
703959770,0
703960574,0
703962107,0
703994369,0
703996137,0
704001907,0
704005070,0
704015164,0
704016153,0
704025693,0
704032014,0
704036467,0
704044134,0
704044413,0
704044510,0
704058909,0
704069417,0
704072767,0
704077264,0
704114932,0
704123965,0
704131943,0
704132882,0
704134488,0
704135406,0
704136118,0
704141059,0
704141621,0
704143134,0
704146025,0
704146704,0
704148684,0
704155858,0
704156639,0
704160610,0
704169782,0
704170221,0
704177218,0
704182821,0
704200314,0
704201244,0
704202837,0
704207539,0
704207914,0
704214019,0
704214925,0
704217919,0
704230930,0
704234879,0
704236451,0
704236574,0
704241440,0
704242378,0
704250215,0
704259154,0
704261824,0
704270001,0
704273774,0
704295747,0
704296428,0
704296584,0
704302922,0
704304775,0
704306827,0
704312594,0
704313318,0
704335023,0
704345966,0
704357693,0
704359225,0
704359379,0
704366041,0
704370339,0
704374725,0
704376242,0
704378423,0
704394863,0
704398546,0
704407518,0
704409764,0
704411896,0
704415736,0
704415788,0
704422069,0
704433465,0
704438265,0
704439960,0
704441761,0
704441868,0
704453535,0
704454088,0
704457374,0
704457846,0
704458454,0
704463775,0
704463816,0
704469243,0
704480238,0
704484706,0
704492051,0
704492088,0
704493827,0
704505367,0
704514550,0
704515879,0
704528995,0
704536011,0
704543428,0
704544276,0
704552136,0
704554482,0
704557370,0
704558206,0
704558404,0
704563677,0
704564894,0
704568460,0
704573378,0
704573807,0
704582850,0
704584782,0
704599765,0
704599771,0
704600965,0
704604509,0
704609986,0
704615001,0
704624960,0
704627680,0
704636890,0
704637859,0
704650774,0
704654430,0
704654961,0
704666725,0
704666796,0
704672830,0
704677690,0
704682340,0
704686080,0
704692823,0
704693685,0
704699351,0
704708746,0
704711242,0
704711749,0
704720524,0
704722254,0
704731054,0
704734821,0
704735185,0
704737257,0
704738257,0
704738311,0
704741356,0
704750680,0
704753388,0
704754774,0
704756426,0
704757939,0
704759406,0
704761872,0
704765732,0
704778289,0
704780934,0
704786740,0
704793360,0
704793767,0
704795325,0
704796647,0
704798640,0
704808775,0
704811301,0
704814181,0
704820217,0
704821858,0
704823273,0
704825793,0
704835621,0
704841789,0
704842577,0
704842590,0
704844285,0
704844880,0
704850127,0
704850640,0
704853630,0
704854526,0
704862409,0
704864492,0
704868845,0
704871469,0
704880942,0
704881273,0
704882988,0
704889491,0
704891279,0
704896954,0
704907817,0
704908304,0
704909379,0
704915202,0
704919135,0
704928785,0
704939275,0
704948183,0
704954646,0
704957104,0
704961664,0
704977503,0
704995700,0
704996334,0
705006774,0
705010223,0
705011735,0
705019735,0
705023809,0
705031465,0
705031847,0
705039607,0
705045439,0
705050652,0
705054261,0
705058179,0
705061222,0
705065534,0
705066096,0
705067181,0
705070637,0
705089018,0
705102489,0
705108844,0
705109463,0
705112015,0
705114767,0
705116471,0
705118024,0
705118046,0
705122858,0
705123367,0
705127016,0
705155357,0
705156361,0
705157351,0
705172031,0
705172389,0
705173232,0
705175131,0
705185301,0
705187060,0
705189012,0
705189626,0
705194449,0
705204780,0
705209633,0
705235602,0
705253992,0
705255098,0
705256862,0
705257378,0
705261597,0
705262571,0
705273755,0
705277482,0
705278053,0
705289945,0
705293928,0
705295335,0
705299988,0
705303437,0
705304260,0
705311834,0
705323222,0
705323277,0
705324180,0
705326791,0
705327435,0
705329580,0
705350256,0
705355944,0
705359373,0
705359376,0
705363587,0
705364504,0
705370576,0
705373263,0
705374112,0
705375832,0
705377590,0
705384513,0
705388056,0
705390474,0
705393988,0
705395935,0
705397482,0
705398361,0
705403389,0
705405148,0
705407670,0
705412977,0
705417091,0
705419166,0
705429286,0
705430149,0
705430949,0
705435317,0
705437915,0
705439647,0
705441313,0
705442207,0
705445719,0
705454333,0
705454868,0
705456900,0
705460388,0
705462545,0
705463784,0
705465464,0
705467996,0
705470601,0
705478325,0
705479263,0
705481895,0
705486032,0
705498573,0
705502948,0
705515278,0
705525934,0
705528662,0
705529876,0
705530259,0
705530916,0
705535177,0
705538647,0
705542216,0
705543162,0
705546478,0
705549862,0
705553868,0
705554183,0
705557758,0
705562022,0
705562913,0
705571909,0
705579388,0
705586193,0
705586208,0
705595408,0
705618934,0
705623186,0
705625737,0
705630138,0
705643952,0
705644444,0
705646512,0
705646999,0
705649258,0
705652556,0
705656000,0
705656967,0
705663724,0
705677399,0
705678505,0
705680980,0
705681691,0
705683475,0
705683800,0
705683880,0
705688843,0
705693098,0
705693102,0
705699115,0
705702350,0
705707806,0
705709269,0
705718136,0
705719042,0
705720435,0
705720456,0
705720669,0
705728899,0
705729594,0
705729693,0
705735279,0
705740891,0
705752620,0
705754334,0
705755992,0
705761928,0
705764173,0
705770748,0
705771157,0
705772703,0
705773594,0
705778418,0
705781093,0
705781811,0
705787158,0
705790538,0
705791536,0
705798185,0
705799902,0
705801368,0
705809360,0
705817170,0
705822314,0
705827682,0
705834208,0
705836336,0
705844296,0
705853492,0
705867163,0
705882689,0
705894451,0
705894795,0
705896531,0
705901403,0
705905438,0
705910325,0
705913812,0
705915646,0
705919933,0
705934405,0
705934604,0
705936137,0
705943633,0
705947978,0
705957765,0
705962092,0
705963646,0
705966894,0
705977984,0
705979472,0
705984590,0
705986289,0
705989984,0
706008531,0
706009448,0
706016396,0
706020664,0
706025219,0
706025918,0
706034463,0
706040528,0
706045222,0
706048281,0
706048326,0
706048732,0
706052676,0
706056022,0
706056764,0
706061851,0
706062155,0
706067129,0
706068869,0
706094993,0
706103556,0
706120277,0
706120704,0
706121133,0
706132738,0
706138755,0
706157749,0
706159998,0
706160414,0
706163746,0
706171321,0
706187552,0
706192243,0
706197523,0
706210340,0
706213341,0
706223692,0
706227593,0
706230146,0
706242317,0
706251644,0
706262286,0
706278938,0
706295113,0
706295207,0
706298122,0
706298779,0
706301883,0
706305291,0
706306788,0
706314292,0
706328001,0
706340726,0
706345671,0
706350813,0
706366440,0
706369522,0
706374778,0
706375496,0
706376809,0
706395220,0
706410863,0
706422563,0
706432745,0
706433523,0
706445843,0
706446599,0
706449663,0
706451408,0
706456298,0
706472702,0
706476262,0
706478348,0
706480990,0
706486227,0
706501326,0
706516677,0
706522878,0
706526123,0
706531334,0
706533625,0
706543716,0
706544846,0
706550694,0
706554338,0
706554731,0
706557656,0
706558617,0
706571074,0
706573654,0
706581529,0
706589806,0
706597044,0
706605137,0
706635718,0
706645432,0
706649639,0
706663144,0
706677746,0
706691970,0
706707810,0
706729019,0
706757262,0
706757447,0
706762742,0
706772868,0
706777857,0
706778397,0
706786183,0
706822882,0
706823540,0
706824240,0
706828587,0
706830062,0
706830484,0
706832337,0
706847663,0
706857066,0
706858812,0
706861854,0
706867305,0
706886352,0
706888940,0
706903182,0
706927240,0
706929219,0
706939328,0
706945822,0
706949398,0
706960280,0
706960407,0
706960513,0
706967015,0
706969047,0
706991145,0
707009984,0
707020450,0
707032213,0
707035975,0
707066616,0
707074250,0
707087974,0
707090608,0
707100125,0
707107275,0
707109540,0
707110059,0
707118706,0
707131380,0
707148889,0
707154230,0
707155745,0
707172745,0
707194695,0
707205419,0
707209114,0
707209814,0
707234572,0
707242230,0
707248364,0
707288608,0
707302616,0
707309488,0
707340245,0
707346466,0
707357842,0
707369821,0
707374303,0
707382743,0
707382829,0
707409630,0
707412398,0
707412659,0
707421921,0
707422633,0
707427935,0
707443784,0
707448688,0
707461787,0
707464103,0
707470273,0
707524260,0
707549199,0
707551659,0
707554419,0
707566378,0
707566864,0
707581092,0
707582407,0
707586320,0
707592613,0
707613971,0
707616447,0
707645995,0
707665141,0
707672228,0
707673675,0
707674001,0
707677727,0
707680011,0
707691933,0
707707399,0
707709002,0
707728433,0
707731348,0
707736866,0
707756116,0
707760775,0
707762647,0
707763797,0
707763911,0
707775139,0
707789601,0
707790317,0
707794925,0
707798355,0
707807523,0
707829976,0
707830220,0
707841757,0
707846248,0
707854107,0
707860029,0
707879485,0
707880111,0
707896099,0
707902928,0
707913008,0
707924054,0
707925971,0
707938589,0
707940768,0
707949388,0
707956497,0
707964776,0
707978135,0
707986383,0
707991317,0
707991476,0
707997945,0
708000636,0
708000677,0
708006008,0
708014110,0
708014288,0
708015866,0
708015888,0
708017419,0
708021184,0
708022399,0
708024339,0
708025308,0
708032058,0
708040203,0
708046713,0
708049127,0
708057148,0
708068462,0
708082651,0
708085768,0
708091986,0
708093696,0
708095277,0
708099387,0
708099395,0
708104578,0
708106569,0
708114666,0
708118707,0
708119451,0
708120938,0
708120969,0
708123820,0
708125855,0
708130679,0
708132629,0
708133826,0
708134431,0
708134989,0
708151492,0
708156329,0
708159190,0
708159460,0
708164396,0
708164650,0
708166214,0
708168027,0
708172573,0
708174394,0
708178654,0
708180502,0
708185818,0
708190417,0
708193341,0
708211687,0
708213423,0
708222873,0
708230365,0
708235974,0
708239459,0
708241018,0
708241079,0
708249046,0
708249551,0
708251645,0
708252252,0
708261780,0
708261831,0
708268174,0
708284438,0
708286461,0
708297190,0
708308870,0
708314931,0
708317969,0
708321071,0
708327603,0
708334806,0
708343874,0
708344756,0
708351858,0
708356802,0
708358597,0
708359335,0
708359449,0
708359503,0
708359834,0
708360710,0
708361348,0
708362717,0
708363126,0
708364666,0
708380023,0
708381289,0
708383390,0
708388469,0
708390549,0
708394258,0
708396943,0
708397285,0
708406754,0
708407150,0
708408025,0
708408767,0
708409673,0
708418238,0
708425246,0
708434694,0
708437670,0
708443414,0
708443503,0
708445908,0
708446437,0
708447117,0
708449049,0
708452851,0
708456701,0
708459387,0
708460275,0
708463022,0
708465376,0
708470557,0
708476859,0
708477085,0
708480759,0
708483531,0
708487746,0
708489637,0
708490278,0
708492112,0
708498567,0
708498978,0
708503414,0
708508433,0
708508826,0
708510791,0
708516328,0
708516892,0
708519587,0
708524833,0
708529211,0
708530580,0
708545626,0
708545764,0
708551995,0
708559955,0
708572012,0
708572359,0
708577491,0
708580155,0
708581773,0
708605661,0
708612821,0
708616298,0
708624115,0
708627484,0
708630162,0
708630682,0
708631546,0
708634772,0
708637726,0
708639513,0
708641234,0
708641690,0
708647636,0
708647885,0
708650322,0
708653522,0
708660285,0
708665168,0
708671235,0
708671726,0
708673153,0
708679827,0
708682337,0
708689305,0
708693690,0
708694596,0
708695862,0
708701938,0
708705531,0
708712544,0
708719444,0
708723089,0
708725766,0
708725796,0
708730718,0
708736076,0
708736157,0
708749162,0
708751448,0
708758206,0
708758525,0
708761205,0
708774157,0
708785748,0
708786182,0
708787193,0
708788197,0
708788618,0
708793940,0
708796262,0
708798018,0
708798727,0
708811124,0
708813112,0
708814291,0
708831788,0
708832316,0
708834020,0
708840055,0
708860672,0
708863832,0
708869376,0
708870139,0
708878048,0
708878792,0
708887278,0
708890136,0
708894897,0
708901285,0
708901958,0
708915977,0
708917181,0
708924798,0
708927722,0
708929992,0
708931618,0
708936188,0
708943239,0
708950727,0
708951150,0
708953027,0
708959752,0
708962388,0
708963433,0
708964360,0
708970448,0
708981474,0
708981840,0
708985211,0
708994775,0
708994948,0
709005792,0
709006508,0
709008860,0
709010105,0
709013828,0
709033573,0
709038306,0
709038661,0
709044315,0
709047898,0
709053841,0
709054217,0
709057895,0
709064298,0
709075262,0
709075587,0
709076784,0
709097168,0
709103284,0
709109094,0
709109893,0
709114777,0
709115142,0
709120473,0
709123698,0
709134722,0
709136867,0
709138648,0
709155778,0
709158381,0
709165142,0
709167665,0
709172642,0
709183383,0
709191975,0
709193214,0
709199367,0
709205252,0
709225011,0
709235668,0
709251804,0
709253741,0
709256391,0
709258643,0
709276220,0
709279765,0
709283835,0
709293760,0
709295710,0
709299992,0
709302166,0
709310074,0
709315305,0
709315792,0
709315805,0
709327176,0
709333552,0
709333625,0
709333647,0
709339737,0
709350939,0
709356952,0
709359388,0
709361464,0
709366877,0
709376554,0
709382272,0
709384780,0
709399655,0
709399713,0
709402226,0
709415084,0
709415228,0
709418253,0
709420154,0
709426638,0
709433428,0
709442038,0
709445533,0
709446258,0
709470024,0
709477183,0
709486441,0
709487738,0
709517955,0
709521915,0
709538809,0
709582077,0
709606208,0
709611530,0
709624584,0
709625883,0
709637545,0
709647758,0
709665617,0
709667201,0
709677438,0
709726115,0
709740226,0
709753105,0
709802745,0
709803077,0
709805911,0
709845216,0
709863596,0
709888327,0
709896743,0
709897014,0
709932129,0
709945879,0
709948321,0
709969830,0
709984338,0
709996490,0
710047715,0
710071912,0
710080072,0
710112425,0
710115952,0
710127307,0
710139916,0
710154601,0
710195980,0
710196969,0
710205172,0
710213736,0
710230607,0
710252407,0
710260532,0
710270841,0
710282938,0
710305429,0
710312859,0
710323523,0
710329864,0
710332946,0
710345352,0
710351788,0
710364949,0
710424285,0
710435933,0
710443867,0
710461462,0
710476080,0
710482029,0
710516682,0
710527530,0
710534225,0
710535620,0
710553372,0
710569517,0
710574263,0
710584739,0
710598524,0
710629894,0
710645870,0
710658789,0
710661194,0
710672817,0
710673621,0
710675234,0
710716277,0
710727755,0
710735890,0
710737920,0
710739012,0
710747731,0
710752962,0
710790072,0
710791483,0
710796053,0
710799272,0
710805482,0
710805816,0
710812414,0
710820980,0
710844198,0
710846068,0
710878259,0
710898565,0
710903910,0
710914849,0
710962673,0
711027037,0
711030420,0
711032840,0
711053504,0
711068615,0
711096331,0
711137114,0
711168384,0
711243285,0
711308862,0
711309005,0
711342563,0
711432982,0
711449833,0
711511558,0
711576150,0
711638226,0
711655868,0
711695048,0
711698472,0
